review,rating,sentiment,source,category
"Jujur Super sedih kali ini. Biasanya memang order KingMask KF94. Sebelumnya tali bbrpa ada yang hilang. Untuk yang kali ini lebih kecewa karna versi KingMask New yang hitam ternyata super Tipis. Saya fikir kali ini versi lebih baik karna harga juga berbeda dari sebelumnya, ternyata tidak. Jadinya di muka nempel ngga ada space antra mulut dan masker dan nggak protect karna lapisannya juga tipis. Plis Kualitasnya lebih di perjelas lagi di desc kalau memang lebih tipis. Agar pembeli tidak kecewa.",,negative,owned_tokped,tokped_masker_negative
Cream pasir pagi ko kaya gni sih palsu ini masa cream mlm nya cuma sedikit parah bnget ,1.0,negative,owned_shopee,shopee_lipstick
 Kualitas produk kurang baik. Karena dikirim no c semua padahal Aku minta no B Kok tdk dikirim. ,2.0,negative,owned_shopee,shopee_blushon
seller penipu ...,,negative,owned_tokped,tokped_masker_negative
"Barangnya sesuai, tp karena prosesnya lama jadi sepertinya bintang 1 sangat pantas sekali 🙂",,negative,owned_tokped,tokped_flashdisk_negative
"Harga:tidak baik
Bahan:tipiss sekali
Kualitas:buruk

Ini tisue atau masker ya? Kok tipis sekali? Katanya 3 ply..tapi bahan dari tisue ya? Aduh..parah sekali..yang pertama saya beli tidak seperti ini..jika memang tidak niat jual, mending tidak usah dijual gan..krena tidak layak dijadikan masker..mending harganya yg dinaikkan sedikit..parah",1.0,negative,owned_shopee,shopee_masker
"Bingung
Pastikan Produk anda dilindungi dengan Bubble warp..
yang pake ajah biasanya masih pecah / rusak / bengkok sampai tujuan apalagi enggak pake..
Meskipun add bubble, segala resiko pecah / rusak bukanlah tanggung jawab kami. ",2.0,negative,owned_shopee,shopee_cincin
Serasa beli barang bekas,,negative,owned_tokped,tokped_speaker_bluetooth_negative
Lamaaaaa bangetttt pengiriman. Banyak alesan! Mosok proses barang sampe kirim butuh waktu 2 hari? Ngapain ajaaa? Barang so so lah.,,negative,owned_tokped,tokped_speaker_bluetooth_negative
awal datang bagus langsung di cek trs di cas 2 jam pas mau di cobain LG malah mati total gak nyala sama sekali..,,negative,owned_tokped,tokped_speaker_bluetooth_negative
Tidak sesuai dengan diskripsi kirain kulit teryata 🤣,,negative,owned_tokped,tokped_sepatu_kulit_negative
ternyata model terlalu meruncing ke atas (jinjanjun),,negative,owned_tokped,tokped_sepatu_kulit_negative
Gak kebaca flashdisknya,,negative,owned_tokped,tokped_flashdisk_negative
Produk tidak sama dengan difoto,1.0,negative,owned_shopee,shopee_sepatu_kulit
yg di kirim size 43. .,,negative,owned_tokped,tokped_sepatu_kulit_negative
"Barang yang dateng udah karatan, susah dibuka juga terus juga ada yg bengkok. Kayak barang sudah dipake. Gak recommended lah. Nyampenya juga lama. Adminnya ditanyain barangnya kapan sampainya di chat  gk dibales. Gkk lagi lagi beli disini",1.0,negative,owned_shopee,shopee_kompor
"Malas komplain juga, pasti alasannya karena pemakaiannya..",,negative,owned_tokped,tokped_speaker_bluetooth_negative
Tidak sesuai.. Tidak sesuai.. Tidak sesuai.. Tidak sesuai.. Tidak sesuai.. Tidak sesuai.. ,1.0,negative,owned_shopee,shopee_ikat_pinggang
Kecewa yg datang beda dari pesenan?,2.0,negative,owned_shopee,shopee_aksesoris
"Barang sudah sampe gan, ini made in china ya gan bukan yang philipine, coba ane format kok gak bisa",,negative,owned_tokped,tokped_flashdisk_negative
"Sehari pake baterei ngedrop. Liat di foto ya respon sellernya gmn. 
Pura2 bodoh. Cuma jawab ya kaka ya kaka
Jawabnya lama dan berlagak bodoh.
Padahal pinter, supaya ndak diminta retur.

Hati2 ya kalo beli di sini.

",1.0,negative,owned_shopee,shopee_headset
"Sepatunya bagus,sayangnya ukuran tidak sesuai dengan diharapkan. Biasa pakai ukuran no. 39 ternyata sempit dikaki,perlu pilih size sepatu diatas size yang dipakai,alas dasar kaki kurang lebar jadinya ngepas digunakan,kurang nyaman. 
",2.0,negative,owned_shopee,shopee_sepatu_kulit
kecewa karna warna gk sesuai da ada barang yg pecah di dalam,,negative,owned_tokped,tokped_speaker_bluetooth_negative
Waifinya gak bisa:(,2.0,negative,owned_shopee,shopee_kamera
"Pas baru dateng di coba nyala, pas malem di nyalain lgi malah gak nyala.. Ini efek pengemasan gak rapih kayanya pas dateng kardus penyok gtu harusnya di kasih bubblewrap di kipasnya ini mah cuma luarnya aja, jadikan ngaruh kemesin. Colokan n kabel juga kotor.Gatau ini barang display/rijekan gmana..",1.0,negative,owned_shopee,shopee_kipas
Tidak sesuai pesanan..saya beli otg samsung 64...di kirim usb flash drive..,,negative,owned_tokped,tokped_flashdisk_negative
"kenapa perak nya ga ada surat nya yah dmana"" seharusnya ada
trus sekali dateng harga nya kok beda ya(COD)
gak tau ini kesalahan  dari mana yah harga yg gw pesen gak sampai 380 sekali bayar 409..  
malahan keliat bgt ini xuping ga mirip perak
jauh banget perbedaannya..",1.0,negative,owned_shopee,shopee_aksesoris
"Saya sama sekali belum terima barang yg saya pesan KF 94 warna hitam , jadi sy belum bisa menilai? Kok dibilang selesai?",,negative,owned_tokped,tokped_masker_negative
Maaf ya bintang 1 soalnya celana ukuran 34 kecil bgttt kaya ukuran 30 .. saya biasanya pakai 33 pas.. ini saya lebihin satu angka bukannya lebih besar malah bner bner ga muat di saya .. ,1.0,negative,owned_shopee,shopee_pakaian_wanita_done
-1 masker rijek ngga ada filternya,,negative,owned_tokped,tokped_masker_negative
PARAH MENGECEWAKAN. minta hitam dikirim biru. ditanya bisa kirim hari yang sama bilangnya. komunikasi sebelum pembayaran sangat lancar. setelahnya sama sekali tidak dijawab. saya komplain di message beberapa kali tetap tidak dijawab. ,1.0,negative,owned_shopee,shopee_ikat_pinggang
"Produk a GK berfungsi sama sekali, pelayanannya GK buruk,saya chat GK da respon,atau jlekk,GK da suara a,baik dri speaker atau mic a pokok a kecewa bngt lh blnja d toko ini",1.0,negative,owned_shopee,shopee_speaker_bluetooth
"Hancur gimna nich kak packingnya ngg dpkekan buble , kalau kayak gini gmn kak ngg bs dipakai hancur bgini",1.0,negative,owned_shopee,shopee_blushon
Kami memilih pengiriman instant 3 jam tapi besoknya datang barangnya.,,negative,owned_tokped,tokped_setrika_negative
"Warna:biasa
Tekstur:biasa
Pigmentasi:biasa

Kecewa sih karena beli banyak tapi malah foundation nya beleber. Ga safety banget tanpa bubble warp",1.0,negative,owned_shopee,shopee_blushon
"Waktu pengiriman lama, padahal pesan dan bayar tanggal 29 oktober. Dan baru dikirim tgl 31. Pengemasannya pun sudah pake plastic wrap, hanya pas dibuka ko kardusnya penyok2 ",2.0,negative,owned_shopee,shopee_setrika
"Bagus, jadi blush nya tuh kaya cream monsturaizer gitu......tapi dus nya besar isinya kecil :( tapi worth it sih terus juga warnanya cocok untuk aku yang kulitnya warna sawo matang....",2.0,negative,owned_shopee,shopee_blushon
Hati hati bagi para pembeli. Saya kena tipu. Garansi di Shope udah lewat. Paket statusnya sedang dikirim tapi resi tak kunjung diupload dari tgl 8-19 paket pun tak kunjung datang ,1.0,negative,owned_shopee,shopee_kamera
"DAGANG ITU YG AMANAH !!!
JANGAN NIPU !!
SINTETIS DIBILANG KULIT SAPI ASLI !!????????????",2.0,negative,owned_shopee,shopee_ikat_pinggang
"Diskripsi 0,3, kenyataannya 0,1",,negative,owned_tokped,tokped_masker_negative
"Pisau buahnya gk ada d kirim sist, pengemasan lama chat juga gak d balas",1.0,negative,owned_shopee,shopee_pisau_dapur
bonus otg nya ga berfungsi. lebih baik gausa pake bonus kalau ga bs dipakai,,negative,owned_tokped,tokped_flashdisk_negative
Barang yang dikirim berbeda,,negative,owned_tokped,tokped_sepatu_kulit_negative
"Penjual nya buta warna, pesan warna hijau datang warna pink!",,negative,owned_tokped,tokped_masker_negative
Yg seri B gak di kirim mungkin lupa cek barang. Berharap bisa di kirim,2.0,negative,owned_shopee,shopee_blushon
"Order yg 16gb yg dateng 4gb di komplain barang mah udah di terima, bukan nya ngirim balik malah ga di dikirim",,negative,owned_tokped,tokped_flashdisk_negative
Tutup nya ngga ada,1.0,negative,owned_shopee,shopee_kipas
Ga mau di charge ???,2.0,negative,owned_shopee,shopee_kipas
Tidak berfungsi dg baik barangnya,2.0,negative,owned_shopee,shopee_kacamata
Mau komplen dong. Setrika yg saya beli kabel kendor jadi mati nyala trs. Tdk bisa dipakai,,negative,owned_tokped,tokped_setrika_negative
2hari dah rusak gk ada suara kiri kanan wkwkwkwkwkw,1.0,negative,owned_shopee,shopee_headset
bassnya g ada dan suaranya kecil mentang2 murah,,negative,owned_tokped,tokped_speaker_bluetooth_negative
Salah kirim yg pure kefir ??,1.0,negative,owned_shopee,shopee_daging
"Biasa jarang komen , respon agak lambat di kritik baru balas , pelajaran buat kedepan lebih baik terhadap konsumen , kirim cepat. Barang lumayan sesuai harga",1.0,negative,owned_shopee,shopee_kamera
"Yg ini agak kecewa, dikirim sise kecil, padahal cincin satunya yg sama dikirim udah bener besar",2.0,negative,owned_shopee,shopee_cincin
Kondisi sudah patah ,1.0,negative,owned_shopee,shopee_kipas
asw,,negative,owned_tokped,tokped_masker_negative
 Kualitas produk tidak baik Kecepatan pengiriman tidak baik..barang rusak gak bisa di pakai,1.0,negative,owned_shopee,shopee_kipas
"Waktu terima, langsung kaget: Kok tipis banget? Nama besar Sensi tapi jauh dari standar; benar kah?",,negative,owned_tokped,tokped_masker_negative
"Harga:maaf ya saya Ganti penilaian saya. barang yg di kirim kurang dri yang saya pesan. 
Kualitas:biasa sja. 

Barang yang di kirim kurang dri yang saya pesan. Sdh saya konfirmasi ke penjualnya cma di minta tunggu tpi sampai 2hri g ada kabar",1.0,negative,owned_shopee,shopee_pisau_dapur
lipatan nya kebalik,,negative,owned_tokped,tokped_masker_negative
Barang tdk sesuai dengan pesanan.,1.0,negative,owned_shopee,shopee_setrika
"Warna yg datang tidak sesuai
Minta warna biru yg datang coklat",1.0,negative,owned_shopee,shopee_pakaian_wanita_done
"kedua kalinya order, tapi kali ini kecewa,,, beli warna hitam yg datang biru yang jelas² harganya aja beda, terus tanpa box lagi. Parah bgt, minta ditukar tapi malah dikasih pilihan u/ beli lg aja yg item katanya (ga ngasih solusi apa²)",,negative,owned_tokped,tokped_masker_negative
trus banyak yg ga kebaca,,negative,owned_tokped,tokped_flashdisk_negative
gk bisa dipake nih fd,,negative,owned_tokped,tokped_flashdisk_negative
"Jeblok semua, GK bisa di pakai,,nyesel sy belanja di sinih barang nya KW  semua.,,asli di isi lagu z GK bisa.",1.0,negative,owned_shopee,shopee_flashdisk
lain kali kualitas nya perbaiki...dan produk gagal jangan di jual,,negative,owned_tokped,tokped_sepatu_kulit_negative
Pengiriman setahun udah smpe ekh barang tidak sesuai jelekkkk bgt kapok beli disini lagi,1.0,negative,owned_shopee,shopee_cincin
"kecewa. pesanan putih M sama hitam L yg datang putih L sama hitam M, padahal butuh. untuk seller semoga kedepannya memperhatikan order cust dgn lbh baik.",2.0,negative,owned_shopee,shopee_pakaian_wanita_done
"maskernya tipis, kardusnya penyok tp pengirimannya cepat, jd masker sesuai dgn harganya",,negative,owned_tokped,tokped_masker_negative
pesan 2 mati 1,,negative,owned_tokped,tokped_speaker_bluetooth_negative
"Seller tidak teliti, konfirmasi warna sebelum order dan sudah dikasih note 1warnanya salah dan tidak ada konfirmasi",,negative,owned_tokped,tokped_masker_negative
Barang tidak sesuai,1.0,negative,owned_shopee,shopee_aksesoris
"Ngaa belanja ke 2 x ya disini kecewa,perjanjian ada tempat y,setelah tiba dirmh ngga ada.barang blum dicoba",1.0,negative,owned_shopee,shopee_charger
Yg ini kan batal gak jadi karena barang kosong,1.0,negative,owned_shopee,shopee_ikat_pinggang
Barang order 2 yg dtg 1,,negative,owned_tokped,tokped_flashdisk_negative
Produk tidak sesuai seperti di foto,2.0,negative,owned_shopee,shopee_sepatu_kulit
"KECEWA SAMA PRODUK HEADLOOPNYA,BOX YANG DIBERIKAN SUDAH USANG,MASKERNYA BAIK,KEKURANGAN HANYA DI BOX AJA UDA ADA YANG ROBEK DAN JUGA UDA USANG DAN KOTOR",,negative,owned_tokped,tokped_masker_negative
"Barang sampai dalam kondisi seperti ini...
Retak di beberapa bagian
Mic tidak berfungsi..
Remot tidak berfungsi..",1.0,negative,owned_shopee,shopee_speaker_bluetooth
"Prwkiln ank kost 
*Pengiriman pkt lma tnggr-jkt 5 hri
*Bungkus paking nglawak , asal""n ?
*Brang kaya udh pernah dpakai ?
*Balik"" kipas Pengok ?????
*Kecepatan kipas stack di power 1 , no 2 dan 3 g berpungsi .
Andai kata gw g sibuk krja udh gw tuker tuh barang , males ngurus""a
Kcwa , g reqomen.",2.0,negative,owned_shopee,shopee_kipas
"Gk sesuai sama harganya... Nomor sepatu juga tidak sesuai... Tapi kalau yang nekat mesen, ambil nomor ukuran kaki yang lebih tinggi drpd biasanya...",1.0,negative,owned_shopee,shopee_sepatu_kulit
"Packingnya kurang rapih, dusnya sobek dan ada pecah",2.0,negative,owned_shopee,shopee_kipas
Lamayan lah pas di jari manis,2.0,negative,owned_shopee,shopee_cincin
"Barang yg di kirim ke saya TIDAK SESUAI dengan yg saya pesan/order, Ga amanah. Main kirim aja, dgn alasan : Lagi rame jd ga ke handle 🙈",,negative,owned_tokped,tokped_masker_negative
salah barang.,1.0,negative,owned_shopee,shopee_headset
"Biasa beli yg us disini. Pertama kali beli yg ekonomis. Beef slice nya kebagian banyak lemak, pas dibukain g berbentuk semua. Yg padat diatas, yg dibawah g karuan. Lemaknya kuning banget. Mungkin next balik ke us aja kali ya. Kebanyakan lemaknya ini. Trims.",2.0,negative,owned_shopee,shopee_daging
"Maaf.. Bukan sablon polyflex melainkan kertas diprint ditempel, dan sebagian sudah mengelupas dari topi. Bentuk topi tidak proporsional.
Pengiriman sih cepat.",1.0,negative,owned_shopee,shopee_aksesoris
"Kemasannya kecil, eh isinya juga lbh dikitt,kemasamnya aja gajelnya tapi kalo soal hasilnya di muka gatau mau coba dl, kalo hasilnya bagus tambah bintang",1.0,negative,owned_shopee,shopee_perawatan_kecantikan
"Najis dah sama PENJUAL DAN JNE nya, ONGKIR MASIH DI JKT 54RB PAKAI JNE YES, BARANG URGENT TAPI NYAMPE NYA SAMA KAYA REGULER, DITANYA SANA SINI GX ADA YG JELAS JAWABANNYA.",,negative,owned_tokped,tokped_flashdisk_negative
JANGAN DIBELI!! PEMBELI HATI-HATI JANGAN BELI DI SINI DEH. CARI PELAPAK LAIN YANG LEBIH TRUSTED!! BANYAK KOK!! PENJUALNYA PENIPU LAKNAT! BARANG HANYA DIKIRIM 1. BILANG SUDAH DIKIRIM ULANG MINTA RESI BERKALI2 GAK DI GUBRIS! UANG HARAM OI! PENIPUAN TOKO YANG BUTUH DUIT SEGININYA!! MIRISSS!!!,1.0,negative,owned_shopee,shopee_sepatu_kulit
"ga sesuai dgn hrg'y sy pikir lapisan'y tebel ga tau'y tipis,dan di pake'y ga sebagus contoh'y",,negative,owned_tokped,tokped_masker_negative
 Kualitas produk tidak baik barang 1 juta masa di terima barang nya ada yang pecah padahal sudah di beri pesan pastikan kondisi dalam kondisi baik.,1.0,negative,owned_shopee,shopee_speaker_bluetooth
"Chat tidak pernah dibalas. Sekalinya dibalas cuman dijawab ""sudah"", padahal driver gojeknya belum dipanggil. Besoknya saya ajukan pengembalian dana, tp baru disetujui setelah batas akhir. KECEWA !!!!! Harga produk tidak baik Kecepatan pengiriman tidak baik  Respon penjual tidak baik",1.0,negative,owned_shopee,shopee_kipas
"Terms kasih pesanan saya sudah sampai tpi 
Tidak sesuai dengan ke inginnan. 
Yg saya pesan vivo tpi yg sampai mala realmie",1.0,negative,owned_shopee,shopee_headset
Namun barang sampai juga.,,negative,owned_tokped,tokped_speaker_bluetooth_negative
ya anda sebagai pemilik toko yang mengurus kirim lah.. dan sampe refund duit aja juga tidak mengatakan maaf sama sekali seakan2 tidak ada kendala,,negative,owned_tokped,tokped_speaker_bluetooth_negative
"KECEWA!!! Sudah respon lama, Saya Pesan warna Putih datang warna Merah, kirim lama,, 
Catatan! Mix suara nya kecil cuman musiknya yg keras,",2.0,negative,owned_shopee,shopee_speaker_bluetooth
Ukuran 42 kekecilan + sempit serasa ukuran 39 ekwkwk ????.  Saran untuk yang mau beli lebih baik pilih ukuran  lebih panjang 1.5 - 2 cm dari ukuran kaki anda.,2.0,negative,owned_shopee,shopee_sepatu_kulit
Gimana ini kipasnya mati gak perfungsi sama sekali. Sudah di charg jga ttp mati,1.0,negative,owned_shopee,shopee_kipas
"tali ikat pinggang sangat tipit potongan nyapun terlihat gak rapi trus kepalanya plastik sangat tipis, dan gak bisa di pakek karna gak bisa di klik kalo di paksa klik bisa2 kepala ikat pinggang nya patah karnya plastik tipis....",,negative,owned_tokped,tokped_ikat_pinggang_negative
minta hijau dikirim abu abu,,negative,owned_tokped,tokped_speaker_bluetooth_negative
"Tidak berfungsi Ngga muter mau di return tapi ga tau kapan sampe lagi   ??? mana pesenan orang lagi ...
Ketimbang minta no.resi dah ampe ngemis"" ngga di bales"".. Padahal on... ",1.0,negative,owned_shopee,shopee_kipas
"Beli 2, satu ok satu lagi rusak gak kebaca dan gak bisa diformat",,negative,owned_tokped,tokped_flashdisk_negative
"Katanya ORI tapi barangnya kw, tidak ada bass-nya, pesanan tidak sesuai harapan.",,negative,owned_tokped,tokped_speaker_bluetooth_negative
"Kejadian saya jangan sampai dialami pembeli yang lain, bukan masalah uang namun kejujuran sangat mahal, agar diperhatikan antara gambar dan deskripsi. No. Seri saja usb sama ? Kapasitas tdk sesuai dgn gambar hati2 64 GB adalah 64 gigabit atau sekitar 8 GB. USB juga tdk bisa menyimpan file dgn baik banyak badsector-nya sehingga file tdk terbaca dan kalaupun mau dihapus tdk bisa dihapus mesti sering2 format ulang. Sangat tdk direkomendasikan. Baru kali ini saya mengalami hal seperti ini di tokopedia. Teliti sebelum membeli.",,negative,owned_tokped,tokped_flashdisk_negative
"Saya cuma ingin memberikan ulasan supaya orang lain jangan pernah menggunakan layanan Free Ongkir Anteraja, karena sangat tidak jelas sekali pengirimannya. Mendingan bayar aja daripada barang statusnya ngga jelas. Mohon maaf saya tidak tahu dmn harus memberi ulasan untuk jasa pengirimannya, makanya saya tulis di sini aja.",,negative,owned_tokped,tokped_setrika_negative
